TSE_stat,date,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
"TSE, gold and silver, closing ",1970-11-01,"Index, 2000=1000",176,1.1,527.33,TRUE
"TSE, gold and silver, closing ",1970-12-01,"Index, 2000=1000",176,1.1,467.53,TRUE
"TSE, gold and silver, closing ",1971-01-01,"Index, 2000=1000",176,1.1,476.98,TRUE
"TSE, gold and silver, closing ",1971-02-01,"Index, 2000=1000",176,1.1,522.11,TRUE
"TSE, gold and silver, closing ",1971-03-01,"Index, 2000=1000",176,1.1,543.27,TRUE
"TSE, gold and silver, closing ",1971-04-01,"Index, 2000=1000",176,1.1,524.71,TRUE
"TSE, gold and silver, closing ",1971-05-01,"Index, 2000=1000",176,1.1,505.28,TRUE
"TSE, gold and silver, closing ",1971-06-01,"Index, 2000=1000",176,1.1,487.57,TRUE
"TSE, gold and silver, closing ",1971-07-01,"Index, 2000=1000",176,1.1,543.14,TRUE
"TSE, gold and silver, closing ",1971-08-01,"Index, 2000=1000",176,1.1,483.25,TRUE
"TSE, gold and silver, closing ",1971-09-01,"Index, 2000=1000",176,1.1,487.95,TRUE
"TSE, gold and silver, closing ",1971-10-01,"Index, 2000=1000",176,1.1,380.18,TRUE
"TSE, gold and silver, closing ",1971-11-01,"Index, 2000=1000",176,1.1,422.15,TRUE
"TSE, gold and silver, closing ",1971-12-01,"Index, 2000=1000",176,1.1,400.31,TRUE
"TSE, gold and silver, closing ",1972-01-01,"Index, 2000=1000",176,1.1,492.23,TRUE
"TSE, gold and silver, closing ",1972-02-01,"Index, 2000=1000",176,1.1,501.51,TRUE
"TSE, gold and silver, closing ",1972-03-01,"Index, 2000=1000",176,1.1,506.69,TRUE
"TSE, gold and silver, closing ",1972-04-01,"Index, 2000=1000",176,1.1,516.71,TRUE
"TSE, gold and silver, closing ",1972-05-01,"Index, 2000=1000",176,1.1,592.25,TRUE
"TSE, gold and silver, closing ",1972-06-01,"Index, 2000=1000",176,1.1,612.78,TRUE
"TSE, gold and silver, closing ",1972-07-01,"Index, 2000=1000",176,1.1,615.25,TRUE
"TSE, gold and silver, closing ",1972-08-01,"Index, 2000=1000",176,1.1,583.58,TRUE
"TSE, gold and silver, closing ",1972-09-01,"Index, 2000=1000",176,1.1,546.4,TRUE
"TSE, gold and silver, closing ",1972-10-01,"Index, 2000=1000",176,1.1,503.68,TRUE
"TSE, gold and silver, closing ",1972-11-01,"Index, 2000=1000",176,1.1,507.69,TRUE
"TSE, gold and silver, closing ",1972-12-01,"Index, 2000=1000",176,1.1,525.92,TRUE
"TSE, gold and silver, closing ",1973-01-01,"Index, 2000=1000",176,1.1,597.76,TRUE
"TSE, gold and silver, closing ",1973-02-01,"Index, 2000=1000",176,1.1,669.33,TRUE
"TSE, gold and silver, closing ",1973-03-01,"Index, 2000=1000",176,1.1,665.78,TRUE
"TSE, gold and silver, closing ",1973-04-01,"Index, 2000=1000",176,1.1,750.75,TRUE
"TSE, gold and silver, closing ",1973-05-01,"Index, 2000=1000",176,1.1,760,TRUE
"TSE, gold and silver, closing ",1973-06-01,"Index, 2000=1000",176,1.1,854.26,TRUE
"TSE, gold and silver, closing ",1973-07-01,"Index, 2000=1000",176,1.1,856.27,TRUE
"TSE, gold and silver, closing ",1973-08-01,"Index, 2000=1000",176,1.1,761.01,TRUE
"TSE, gold and silver, closing ",1973-09-01,"Index, 2000=1000",176,1.1,763.53,TRUE
"TSE, gold and silver, closing ",1973-10-01,"Index, 2000=1000",176,1.1,818.78,TRUE
"TSE, gold and silver, closing ",1973-11-01,"Index, 2000=1000",176,1.1,951.3,TRUE
"TSE, gold and silver, closing ",1973-12-01,"Index, 2000=1000",176,1.1,1079.5,TRUE
"TSE, gold and silver, closing ",1974-01-01,"Index, 2000=1000",176,1.1,1520.81,TRUE
"TSE, gold and silver, closing ",1974-02-01,"Index, 2000=1000",176,1.1,1507.87,TRUE
"TSE, gold and silver, closing ",1974-03-01,"Index, 2000=1000",176,1.1,1525.95,TRUE
"TSE, gold and silver, closing ",1974-04-01,"Index, 2000=1000",176,1.1,1246.96,TRUE
"TSE, gold and silver, closing ",1974-05-01,"Index, 2000=1000",176,1.1,1117.79,TRUE
"TSE, gold and silver, closing ",1974-06-01,"Index, 2000=1000",176,1.1,1126.04,TRUE
"TSE, gold and silver, closing ",1974-07-01,"Index, 2000=1000",176,1.1,1421.66,TRUE
"TSE, gold and silver, closing ",1974-08-01,"Index, 2000=1000",176,1.1,1262.99,TRUE
"TSE, gold and silver, closing ",1974-09-01,"Index, 2000=1000",176,1.1,928.72,TRUE
"TSE, gold and silver, closing ",1974-10-01,"Index, 2000=1000",176,1.1,1184.62,TRUE
"TSE, gold and silver, closing ",1974-11-01,"Index, 2000=1000",176,1.1,1104.87,TRUE
"TSE, gold and silver, closing ",1974-12-01,"Index, 2000=1000",176,1.1,1069.35,TRUE
"TSE, gold and silver, closing ",1975-01-01,"Index, 2000=1000",176,1.1,999.75,TRUE
"TSE, gold and silver, closing ",1975-02-01,"Index, 2000=1000",176,1.1,1137.61,TRUE
"TSE, gold and silver, closing ",1975-03-01,"Index, 2000=1000",176,1.1,1162.88,TRUE
"TSE, gold and silver, closing ",1975-04-01,"Index, 2000=1000",176,1.1,1055.1,TRUE
"TSE, gold and silver, closing ",1975-05-01,"Index, 2000=1000",176,1.1,1137.68,TRUE
"TSE, gold and silver, closing ",1975-06-01,"Index, 2000=1000",176,1.1,1163.85,TRUE
"TSE, gold and silver, closing ",1975-07-01,"Index, 2000=1000",176,1.1,1074.21,TRUE
"TSE, gold and silver, closing ",1975-08-01,"Index, 2000=1000",176,1.1,954.66,TRUE
"TSE, gold and silver, closing ",1975-09-01,"Index, 2000=1000",176,1.1,862.02,TRUE
"TSE, gold and silver, closing ",1975-10-01,"Index, 2000=1000",176,1.1,783.97,TRUE
"TSE, gold and silver, closing ",1975-11-01,"Index, 2000=1000",176,1.1,682.7,TRUE
"TSE, gold and silver, closing ",1975-12-01,"Index, 2000=1000",176,1.1,752.59,TRUE
"TSE, gold and silver, closing ",1976-01-01,"Index, 2000=1000",176,1.1,764.17,TRUE
"TSE, gold and silver, closing ",1976-02-01,"Index, 2000=1000",176,1.1,883.88,TRUE
"TSE, gold and silver, closing ",1976-03-01,"Index, 2000=1000",176,1.1,825.51,TRUE
"TSE, gold and silver, closing ",1976-04-01,"Index, 2000=1000",176,1.1,874,TRUE
"TSE, gold and silver, closing ",1976-05-01,"Index, 2000=1000",176,1.1,845.2,TRUE
"TSE, gold and silver, closing ",1976-06-01,"Index, 2000=1000",176,1.1,804.94,TRUE
"TSE, gold and silver, closing ",1976-07-01,"Index, 2000=1000",176,1.1,736.4,TRUE
"TSE, gold and silver, closing ",1976-08-01,"Index, 2000=1000",176,1.1,680.57,TRUE
"TSE, gold and silver, closing ",1976-09-01,"Index, 2000=1000",176,1.1,722.63,TRUE
"TSE, gold and silver, closing ",1976-10-01,"Index, 2000=1000",176,1.1,765.07,TRUE
"TSE, gold and silver, closing ",1976-11-01,"Index, 2000=1000",176,1.1,872.1,TRUE
"TSE, gold and silver, closing ",1976-12-01,"Index, 2000=1000",176,1.1,883.19,TRUE
"TSE, gold and silver, closing ",1977-01-01,"Index, 2000=1000",176,1.1,863.67,TRUE
"TSE, gold and silver, closing ",1977-02-01,"Index, 2000=1000",176,1.1,1086.38,TRUE
"TSE, gold and silver, closing ",1977-03-01,"Index, 2000=1000",176,1.1,1076.21,TRUE
"TSE, gold and silver, closing ",1977-04-01,"Index, 2000=1000",176,1.1,1011.89,TRUE
"TSE, gold and silver, closing ",1977-05-01,"Index, 2000=1000",176,1.1,959.98,TRUE
"TSE, gold and silver, closing ",1977-06-01,"Index, 2000=1000",176,1.1,996.14,TRUE
"TSE, gold and silver, closing ",1977-07-01,"Index, 2000=1000",176,1.1,1089.96,TRUE
"TSE, gold and silver, closing ",1977-08-01,"Index, 2000=1000",176,1.1,1072.05,TRUE
"TSE, gold and silver, closing ",1977-09-01,"Index, 2000=1000",176,1.1,1174.89,TRUE
"TSE, gold and silver, closing ",1977-10-01,"Index, 2000=1000",176,1.1,1193.58,TRUE
"TSE, gold and silver, closing ",1977-11-01,"Index, 2000=1000",176,1.1,1236.98,TRUE
"TSE, gold and silver, closing ",1977-12-01,"Index, 2000=1000",176,1.1,1283.76,TRUE
"TSE, gold and silver, closing ",1978-01-01,"Index, 2000=1000",176,1.1,1371.83,TRUE
"TSE, gold and silver, closing ",1978-02-01,"Index, 2000=1000",176,1.1,1351.52,TRUE
"TSE, gold and silver, closing ",1978-03-01,"Index, 2000=1000",176,1.1,1315.68,TRUE
"TSE, gold and silver, closing ",1978-04-01,"Index, 2000=1000",176,1.1,1216.88,TRUE
"TSE, gold and silver, closing ",1978-05-01,"Index, 2000=1000",176,1.1,1417.88,TRUE
"TSE, gold and silver, closing ",1978-06-01,"Index, 2000=1000",176,1.1,1411,TRUE
"TSE, gold and silver, closing ",1978-07-01,"Index, 2000=1000",176,1.1,1577.44,TRUE
"TSE, gold and silver, closing ",1978-08-01,"Index, 2000=1000",176,1.1,1561.76,TRUE
"TSE, gold and silver, closing ",1978-09-01,"Index, 2000=1000",176,1.1,1662.82,TRUE
"TSE, gold and silver, closing ",1978-10-01,"Index, 2000=1000",176,1.1,1458.08,TRUE
"TSE, gold and silver, closing ",1978-11-01,"Index, 2000=1000",176,1.1,1249.28,TRUE
"TSE, gold and silver, closing ",1978-12-01,"Index, 2000=1000",176,1.1,1444.64,TRUE
"TSE, gold and silver, closing ",1979-01-01,"Index, 2000=1000",176,1.1,1511.76,TRUE
"TSE, gold and silver, closing ",1979-02-01,"Index, 2000=1000",176,1.1,1613.01,TRUE
"TSE, gold and silver, closing ",1979-03-01,"Index, 2000=1000",176,1.1,1581.35,TRUE
"TSE, gold and silver, closing ",1979-04-01,"Index, 2000=1000",176,1.1,1641.29,TRUE
"TSE, gold and silver, closing ",1979-05-01,"Index, 2000=1000",176,1.1,1848.01,TRUE
"TSE, gold and silver, closing ",1979-06-01,"Index, 2000=1000",176,1.1,1878.04,TRUE
"TSE, gold and silver, closing ",1979-07-01,"Index, 2000=1000",176,1.1,1758.72,TRUE
"TSE, gold and silver, closing ",1979-08-01,"Index, 2000=1000",176,1.1,1990.45,TRUE
"TSE, gold and silver, closing ",1979-09-01,"Index, 2000=1000",176,1.1,2260.07,TRUE
"TSE, gold and silver, closing ",1979-10-01,"Index, 2000=1000",176,1.1,1905.97,TRUE
"TSE, gold and silver, closing ",1979-11-01,"Index, 2000=1000",176,1.1,2143.62,TRUE
"TSE, gold and silver, closing ",1979-12-01,"Index, 2000=1000",176,1.1,2636.35,TRUE
"TSE, gold and silver, closing ",1980-01-01,"Index, 2000=1000",176,1.1,3058.54,TRUE
"TSE, gold and silver, closing ",1980-02-01,"Index, 2000=1000",176,1.1,3535.32,TRUE
"TSE, gold and silver, closing ",1980-03-01,"Index, 2000=1000",176,1.1,2776.76,TRUE
"TSE, gold and silver, closing ",1980-04-01,"Index, 2000=1000",176,1.1,2931.49,TRUE
"TSE, gold and silver, closing ",1980-05-01,"Index, 2000=1000",176,1.1,3231.23,TRUE
"TSE, gold and silver, closing ",1980-06-01,"Index, 2000=1000",176,1.1,4405.22,TRUE
"TSE, gold and silver, closing ",1980-07-01,"Index, 2000=1000",176,1.1,4724.21,TRUE
"TSE, gold and silver, closing ",1980-08-01,"Index, 2000=1000",176,1.1,5066.93,TRUE
"TSE, gold and silver, closing ",1980-09-01,"Index, 2000=1000",176,1.1,5931.13,TRUE
"TSE, gold and silver, closing ",1980-10-01,"Index, 2000=1000",176,1.1,5312.06,TRUE
"TSE, gold and silver, closing ",1980-11-01,"Index, 2000=1000",176,1.1,5417.5,TRUE
"TSE, gold and silver, closing ",1980-12-01,"Index, 2000=1000",176,1.1,4654.73,TRUE
"TSE, gold and silver, closing ",1981-01-01,"Index, 2000=1000",176,1.1,4055.91,TRUE
"TSE, gold and silver, closing ",1981-02-01,"Index, 2000=1000",176,1.1,3796.43,TRUE
"TSE, gold and silver, closing ",1981-03-01,"Index, 2000=1000",176,1.1,4287.7,TRUE
"TSE, gold and silver, closing ",1981-04-01,"Index, 2000=1000",176,1.1,4310.51,TRUE
"TSE, gold and silver, closing ",1981-05-01,"Index, 2000=1000",176,1.1,4449.19,TRUE
"TSE, gold and silver, closing ",1981-06-01,"Index, 2000=1000",176,1.1,3573.38,TRUE
"TSE, gold and silver, closing ",1981-07-01,"Index, 2000=1000",176,1.1,3819.08,TRUE
"TSE, gold and silver, closing ",1981-08-01,"Index, 2000=1000",176,1.1,4100.59,TRUE
"TSE, gold and silver, closing ",1981-09-01,"Index, 2000=1000",176,1.1,3423.59,TRUE
"TSE, gold and silver, closing ",1981-10-01,"Index, 2000=1000",176,1.1,3179.88,TRUE
"TSE, gold and silver, closing ",1981-11-01,"Index, 2000=1000",176,1.1,3201.54,TRUE
"TSE, gold and silver, closing ",1981-12-01,"Index, 2000=1000",176,1.1,2877.06,TRUE
"TSE, gold and silver, closing ",1982-01-01,"Index, 2000=1000",176,1.1,2558.85,TRUE
"TSE, gold and silver, closing ",1982-02-01,"Index, 2000=1000",176,1.1,2454.27,TRUE
"TSE, gold and silver, closing ",1982-03-01,"Index, 2000=1000",176,1.1,2198.68,TRUE
"TSE, gold and silver, closing ",1982-04-01,"Index, 2000=1000",176,1.1,2116.51,TRUE
"TSE, gold and silver, closing ",1982-05-01,"Index, 2000=1000",176,1.1,1933.73,TRUE
"TSE, gold and silver, closing ",1982-06-01,"Index, 2000=1000",176,1.1,1607.95,TRUE
"TSE, gold and silver, closing ",1982-07-01,"Index, 2000=1000",176,1.1,1678.71,TRUE
"TSE, gold and silver, closing ",1982-08-01,"Index, 2000=1000",176,1.1,2344.89,TRUE
"TSE, gold and silver, closing ",1982-09-01,"Index, 2000=1000",176,1.1,2555.92,TRUE
"TSE, gold and silver, closing ",1982-10-01,"Index, 2000=1000",176,1.1,2754.68,TRUE
"TSE, gold and silver, closing ",1982-11-01,"Index, 2000=1000",176,1.1,3212.94,TRUE
"TSE, gold and silver, closing ",1982-12-01,"Index, 2000=1000",176,1.1,4217.62,TRUE
"TSE, gold and silver, closing ",1983-01-01,"Index, 2000=1000",176,1.1,5247.37,TRUE
"TSE, gold and silver, closing ",1983-02-01,"Index, 2000=1000",176,1.1,3833.17,TRUE
"TSE, gold and silver, closing ",1983-03-01,"Index, 2000=1000",176,1.1,3989.27,TRUE
"TSE, gold and silver, closing ",1983-04-01,"Index, 2000=1000",176,1.1,4346.37,TRUE
"TSE, gold and silver, closing ",1983-05-01,"Index, 2000=1000",176,1.1,4897.19,TRUE
"TSE, gold and silver, closing ",1983-06-01,"Index, 2000=1000",176,1.1,4550.09,TRUE
"TSE, gold and silver, closing ",1983-07-01,"Index, 2000=1000",176,1.1,4708.21,TRUE
"TSE, gold and silver, closing ",1983-08-01,"Index, 2000=1000",176,1.1,4901.77,TRUE
"TSE, gold and silver, closing ",1983-09-01,"Index, 2000=1000",176,1.1,4044.99,TRUE
"TSE, gold and silver, closing ",1983-10-01,"Index, 2000=1000",176,1.1,3487.26,TRUE
"TSE, gold and silver, closing ",1983-11-01,"Index, 2000=1000",176,1.1,4148.45,TRUE
"TSE, gold and silver, closing ",1983-12-01,"Index, 2000=1000",176,1.1,4161.43,TRUE
"TSE, gold and silver, closing ",1984-01-01,"Index, 2000=1000",176,1.1,3993.88,TRUE
"TSE, gold and silver, closing ",1984-02-01,"Index, 2000=1000",176,1.1,4565.22,TRUE
"TSE, gold and silver, closing ",1984-03-01,"Index, 2000=1000",176,1.1,4659.51,TRUE
"TSE, gold and silver, closing ",1984-04-01,"Index, 2000=1000",176,1.1,4213.45,TRUE
"TSE, gold and silver, closing ",1984-05-01,"Index, 2000=1000",176,1.1,4132.12,TRUE
"TSE, gold and silver, closing ",1984-06-01,"Index, 2000=1000",176,1.1,3909.52,TRUE
"TSE, gold and silver, closing ",1984-07-01,"Index, 2000=1000",176,1.1,3050.14,TRUE
"TSE, gold and silver, closing ",1984-08-01,"Index, 2000=1000",176,1.1,3527.58,TRUE
"TSE, gold and silver, closing ",1984-09-01,"Index, 2000=1000",176,1.1,3693.84,TRUE
"TSE, gold and silver, closing ",1984-10-01,"Index, 2000=1000",176,1.1,3450.97,TRUE
"TSE, gold and silver, closing ",1984-11-01,"Index, 2000=1000",176,1.1,3374.5,TRUE
"TSE, gold and silver, closing ",1984-12-01,"Index, 2000=1000",176,1.1,2921.15,TRUE
"TSE, gold and silver, closing ",1985-01-01,"Index, 2000=1000",176,1.1,3118.56,TRUE
"TSE, gold and silver, closing ",1985-02-01,"Index, 2000=1000",176,1.1,3090.86,TRUE
"TSE, gold and silver, closing ",1985-03-01,"Index, 2000=1000",176,1.1,3750.18,TRUE
"TSE, gold and silver, closing ",1985-04-01,"Index, 2000=1000",176,1.1,3733.92,TRUE
"TSE, gold and silver, closing ",1985-05-01,"Index, 2000=1000",176,1.1,3697.82,TRUE
"TSE, gold and silver, closing ",1985-06-01,"Index, 2000=1000",176,1.1,3647.66,TRUE
"TSE, gold and silver, closing ",1985-07-01,"Index, 2000=1000",176,1.1,4395.47,TRUE
"TSE, gold and silver, closing ",1985-08-01,"Index, 2000=1000",176,1.1,4691.34,TRUE
"TSE, gold and silver, closing ",1985-09-01,"Index, 2000=1000",176,1.1,4180.81,TRUE
"TSE, gold and silver, closing ",1985-10-01,"Index, 2000=1000",176,1.1,4141.76,TRUE
"TSE, gold and silver, closing ",1985-11-01,"Index, 2000=1000",176,1.1,4419.09,TRUE
"TSE, gold and silver, closing ",1985-12-01,"Index, 2000=1000",176,1.1,4449.09,TRUE
"TSE, gold and silver, closing ",1986-01-01,"Index, 2000=1000",176,1.1,4805.81,TRUE
"TSE, gold and silver, closing ",1986-02-01,"Index, 2000=1000",176,1.1,4426.93,TRUE
"TSE, gold and silver, closing ",1986-03-01,"Index, 2000=1000",176,1.1,4056.85,TRUE
"TSE, gold and silver, closing ",1986-04-01,"Index, 2000=1000",176,1.1,3926.33,TRUE
"TSE, gold and silver, closing ",1986-05-01,"Index, 2000=1000",176,1.1,3876.05,TRUE
"TSE, gold and silver, closing ",1986-06-01,"Index, 2000=1000",176,1.1,3986.52,TRUE
"TSE, gold and silver, closing ",1986-07-01,"Index, 2000=1000",176,1.1,4123.27,TRUE
"TSE, gold and silver, closing ",1986-08-01,"Index, 2000=1000",176,1.1,4650.65,TRUE
"TSE, gold and silver, closing ",1986-09-01,"Index, 2000=1000",176,1.1,4988.44,TRUE
"TSE, gold and silver, closing ",1986-10-01,"Index, 2000=1000",176,1.1,5082.63,TRUE
"TSE, gold and silver, closing ",1986-11-01,"Index, 2000=1000",176,1.1,5338.4,TRUE
"TSE, gold and silver, closing ",1986-12-01,"Index, 2000=1000",176,1.1,5305.82,TRUE
"TSE, gold and silver, closing ",1987-01-01,"Index, 2000=1000",176,1.1,6210.17,TRUE
"TSE, gold and silver, closing ",1987-02-01,"Index, 2000=1000",176,1.1,6872.66,TRUE
"TSE, gold and silver, closing ",1987-03-01,"Index, 2000=1000",176,1.1,8187.5,TRUE
"TSE, gold and silver, closing ",1987-04-01,"Index, 2000=1000",176,1.1,8908.78,TRUE
"TSE, gold and silver, closing ",1987-05-01,"Index, 2000=1000",176,1.1,8219.34,TRUE
"TSE, gold and silver, closing ",1987-06-01,"Index, 2000=1000",176,1.1,7850.4,TRUE
"TSE, gold and silver, closing ",1987-07-01,"Index, 2000=1000",176,1.1,9617.5,TRUE
"TSE, gold and silver, closing ",1987-08-01,"Index, 2000=1000",176,1.1,9787.22,TRUE
"TSE, gold and silver, closing ",1987-09-01,"Index, 2000=1000",176,1.1,10176.9,TRUE
"TSE, gold and silver, closing ",1987-10-01,"Index, 2000=1000",176,1.1,6611.07,TRUE
"TSE, gold and silver, closing ",1987-11-01,"Index, 2000=1000",176,1.1,7831.84,TRUE
"TSE, gold and silver, closing ",1987-12-01,"Index, 2000=1000",176,1.1,7530.35,TRUE
"TSE, gold and silver, closing ",1988-01-01,"Index, 2000=1000",176,1.1,5986.07,TRUE
"TSE, gold and silver, closing ",1988-02-01,"Index, 2000=1000",176,1.1,6035.74,TRUE
"TSE, gold and silver, closing ",1988-03-01,"Index, 2000=1000",176,1.1,6623.69,TRUE
"TSE, gold and silver, closing ",1988-04-01,"Index, 2000=1000",176,1.1,6641.84,TRUE
"TSE, gold and silver, closing ",1988-05-01,"Index, 2000=1000",176,1.1,6585.51,TRUE
"TSE, gold and silver, closing ",1988-06-01,"Index, 2000=1000",176,1.1,6515.15,TRUE
"TSE, gold and silver, closing ",1988-07-01,"Index, 2000=1000",176,1.1,6484.24,TRUE
"TSE, gold and silver, closing ",1988-08-01,"Index, 2000=1000",176,1.1,6142.57,TRUE
"TSE, gold and silver, closing ",1988-09-01,"Index, 2000=1000",176,1.1,5604.4,TRUE
"TSE, gold and silver, closing ",1988-10-01,"Index, 2000=1000",176,1.1,5738.5,TRUE
"TSE, gold and silver, closing ",1988-11-01,"Index, 2000=1000",176,1.1,5650.59,TRUE
"TSE, gold and silver, closing ",1988-12-01,"Index, 2000=1000",176,1.1,5434.57,TRUE
"TSE, gold and silver, closing ",1989-01-01,"Index, 2000=1000",176,1.1,5619.28,TRUE
"TSE, gold and silver, closing ",1989-02-01,"Index, 2000=1000",176,1.1,6129.78,TRUE
"TSE, gold and silver, closing ",1989-03-01,"Index, 2000=1000",176,1.1,5811.34,TRUE
"TSE, gold and silver, closing ",1989-04-01,"Index, 2000=1000",176,1.1,5478.5,TRUE
"TSE, gold and silver, closing ",1989-05-01,"Index, 2000=1000",176,1.1,5420.4,TRUE
"TSE, gold and silver, closing ",1989-06-01,"Index, 2000=1000",176,1.1,5803.17,TRUE
"TSE, gold and silver, closing ",1989-07-01,"Index, 2000=1000",176,1.1,6009.66,TRUE
"TSE, gold and silver, closing ",1989-08-01,"Index, 2000=1000",176,1.1,6230.25,TRUE
"TSE, gold and silver, closing ",1989-09-01,"Index, 2000=1000",176,1.1,6329.25,TRUE
"TSE, gold and silver, closing ",1989-10-01,"Index, 2000=1000",176,1.1,6488.35,TRUE
"TSE, gold and silver, closing ",1989-11-01,"Index, 2000=1000",176,1.1,7426.46,TRUE
"TSE, gold and silver, closing ",1989-12-01,"Index, 2000=1000",176,1.1,7225.85,TRUE
"TSE, gold and silver, closing ",1990-01-01,"Index, 2000=1000",176,1.1,7792.92,TRUE
"TSE, gold and silver, closing ",1990-02-01,"Index, 2000=1000",176,1.1,7236.98,TRUE
"TSE, gold and silver, closing ",1990-03-01,"Index, 2000=1000",176,1.1,6862.62,TRUE
"TSE, gold and silver, closing ",1990-04-01,"Index, 2000=1000",176,1.1,5932.84,TRUE
"TSE, gold and silver, closing ",1990-05-01,"Index, 2000=1000",176,1.1,6465.4,TRUE
"TSE, gold and silver, closing ",1990-06-01,"Index, 2000=1000",176,1.1,6074.53,TRUE
"TSE, gold and silver, closing ",1990-07-01,"Index, 2000=1000",176,1.1,6483.61,TRUE
"TSE, gold and silver, closing ",1990-08-01,"Index, 2000=1000",176,1.1,6473.61,TRUE
"TSE, gold and silver, closing ",1990-09-01,"Index, 2000=1000",176,1.1,6449.57,TRUE
"TSE, gold and silver, closing ",1990-10-01,"Index, 2000=1000",176,1.1,5460.59,TRUE
"TSE, gold and silver, closing ",1990-11-01,"Index, 2000=1000",176,1.1,5293.14,TRUE
"TSE, gold and silver, closing ",1990-12-01,"Index, 2000=1000",176,1.1,5764.82,TRUE
"TSE, gold and silver, closing ",1991-01-01,"Index, 2000=1000",176,1.1,4846.72,TRUE
"TSE, gold and silver, closing ",1991-02-01,"Index, 2000=1000",176,1.1,5217.27,TRUE
"TSE, gold and silver, closing ",1991-03-01,"Index, 2000=1000",176,1.1,5180.22,TRUE
"TSE, gold and silver, closing ",1991-04-01,"Index, 2000=1000",176,1.1,4911.43,TRUE
"TSE, gold and silver, closing ",1991-05-01,"Index, 2000=1000",176,1.1,5029.72,TRUE
"TSE, gold and silver, closing ",1991-06-01,"Index, 2000=1000",176,1.1,5300.38,TRUE
"TSE, gold and silver, closing ",1991-07-01,"Index, 2000=1000",176,1.1,5312.8,TRUE
"TSE, gold and silver, closing ",1991-08-01,"Index, 2000=1000",176,1.1,4694.12,TRUE
"TSE, gold and silver, closing ",1991-09-01,"Index, 2000=1000",176,1.1,4578.68,TRUE
"TSE, gold and silver, closing ",1991-10-01,"Index, 2000=1000",176,1.1,4994.4,TRUE
"TSE, gold and silver, closing ",1991-11-01,"Index, 2000=1000",176,1.1,5068.29,TRUE
"TSE, gold and silver, closing ",1991-12-01,"Index, 2000=1000",176,1.1,4942.12,TRUE
"TSE, gold and silver, closing ",1992-01-01,"Index, 2000=1000",176,1.1,4996,TRUE
"TSE, gold and silver, closing ",1992-02-01,"Index, 2000=1000",176,1.1,4862.01,TRUE
"TSE, gold and silver, closing ",1992-03-01,"Index, 2000=1000",176,1.1,4510.77,TRUE
"TSE, gold and silver, closing ",1992-04-01,"Index, 2000=1000",176,1.1,4357.65,TRUE
"TSE, gold and silver, closing ",1992-05-01,"Index, 2000=1000",176,1.1,4738.2,TRUE
"TSE, gold and silver, closing ",1992-06-01,"Index, 2000=1000",176,1.1,4891.45,TRUE
"TSE, gold and silver, closing ",1992-07-01,"Index, 2000=1000",176,1.1,5293.89,TRUE
"TSE, gold and silver, closing ",1992-08-01,"Index, 2000=1000",176,1.1,5340.48,TRUE
"TSE, gold and silver, closing ",1992-09-01,"Index, 2000=1000",176,1.1,5498.44,TRUE
"TSE, gold and silver, closing ",1992-10-01,"Index, 2000=1000",176,1.1,5359.37,TRUE
"TSE, gold and silver, closing ",1992-11-01,"Index, 2000=1000",176,1.1,4967.23,TRUE
"TSE, gold and silver, closing ",1992-12-01,"Index, 2000=1000",176,1.1,5250.06,TRUE
"TSE, gold and silver, closing ",1993-01-01,"Index, 2000=1000",176,1.1,5162.97,TRUE
"TSE, gold and silver, closing ",1993-02-01,"Index, 2000=1000",176,1.1,5756.66,TRUE
"TSE, gold and silver, closing ",1993-03-01,"Index, 2000=1000",176,1.1,6481.47,TRUE
"TSE, gold and silver, closing ",1993-04-01,"Index, 2000=1000",176,1.1,7625.91,TRUE
"TSE, gold and silver, closing ",1993-05-01,"Index, 2000=1000",176,1.1,8556.04,TRUE
"TSE, gold and silver, closing ",1993-06-01,"Index, 2000=1000",176,1.1,9315.43,TRUE
"TSE, gold and silver, closing ",1993-07-01,"Index, 2000=1000",176,1.1,10103.53,TRUE
"TSE, gold and silver, closing ",1993-08-01,"Index, 2000=1000",176,1.1,9585.23,TRUE
"TSE, gold and silver, closing ",1993-09-01,"Index, 2000=1000",176,1.1,8474.85,TRUE
"TSE, gold and silver, closing ",1993-10-01,"Index, 2000=1000",176,1.1,10027.66,TRUE
"TSE, gold and silver, closing ",1993-11-01,"Index, 2000=1000",176,1.1,10005.86,TRUE
"TSE, gold and silver, closing ",1993-12-01,"Index, 2000=1000",176,1.1,10698.96,TRUE
"TSE, gold and silver, closing ",1994-01-01,"Index, 2000=1000",176,1.1,10816.92,TRUE
"TSE, gold and silver, closing ",1994-02-01,"Index, 2000=1000",176,1.1,10303.9,TRUE
"TSE, gold and silver, closing ",1994-03-01,"Index, 2000=1000",176,1.1,10778.81,TRUE
"TSE, gold and silver, closing ",1994-04-01,"Index, 2000=1000",176,1.1,9517.88,TRUE
"TSE, gold and silver, closing ",1994-05-01,"Index, 2000=1000",176,1.1,10246.33,TRUE
"TSE, gold and silver, closing ",1994-06-01,"Index, 2000=1000",176,1.1,9539.59,TRUE
"TSE, gold and silver, closing ",1994-07-01,"Index, 2000=1000",176,1.1,9493.11,TRUE
"TSE, gold and silver, closing ",1994-08-01,"Index, 2000=1000",176,1.1,9884.62,TRUE
